epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,10035.6,2.41917,1.12658,1.56862,0.84831,0.78189,0.83909,0.50131,2.24887,0.84387,1.5322,0.007855,0.007855,0.007855
67,10187.3,2.4298,1.10616,1.55768,0.86237,0.76678,0.83501,0.50299,2.23323,0.8418,1.53074,0.007822,0.007822,0.007822
68,10338.4,2.4123,1.10637,1.55955,0.85063,0.76997,0.83062,0.49564,2.23582,0.84169,1.52799,0.007789,0.007789,0.007789
69,10489.7,2.45925,1.11993,1.56341,0.86774,0.76899,0.83639,0.50003,2.23895,0.83568,1.5286,0.007756,0.007756,0.007756
70,10641.8,2.4257,1.11032,1.55903,0.86276,0.7714,0.83933,0.50135,2.2296,0.83755,1.52135,0.007723,0.007723,0.007723
71,10792.7,2.4242,1.10063,1.55551,0.85619,0.78227,0.84181,0.50361,2.22982,0.82963,1.52249,0.00769,0.00769,0.00769
72,10944.5,2.38462,1.1033,1.54394,0.86654,0.78434,0.84014,0.50311,2.23334,0.82526,1.51211,0.007657,0.007657,0.007657
73,11094.5,2.38347,1.07602,1.54143,0.86524,0.77453,0.83912,0.50166,2.22119,0.82612,1.51299,0.007624,0.007624,0.007624
74,11245.7,2.36848,1.0845,1.53961,0.86871,0.77297,0.84194,0.50603,2.19896,0.82006,1.51202,0.007591,0.007591,0.007591
75,11395.8,2.37593,1.09607,1.54224,0.86459,0.7808,0.83813,0.5062,2.19641,0.82325,1.50727,0.007558,0.007558,0.007558
76,11547.7,2.36704,1.06891,1.53793,0.86857,0.78774,0.84251,0.50554,2.22268,0.81354,1.50674,0.007525,0.007525,0.007525
77,11698.2,2.34661,1.08244,1.53113,0.87944,0.78036,0.84231,0.51257,2.19968,0.81224,1.50114,0.007492,0.007492,0.007492
78,11849.8,2.36893,1.073,1.53085,0.87057,0.78762,0.84459,0.51352,2.17894,0.80923,1.49754,0.007459,0.007459,0.007459
79,12006.3,2.33729,1.07893,1.53299,0.8688,0.78898,0.84239,0.51145,2.17472,0.81023,1.5008,0.007426,0.007426,0.007426
80,12159.5,2.32914,1.06704,1.52558,0.87237,0.78457,0.84543,0.50916,2.18814,0.80854,1.50121,0.007393,0.007393,0.007393
81,12312.5,2.32625,1.07875,1.52421,0.87816,0.79143,0.84947,0.50997,2.17001,0.80416,1.5022,0.00736,0.00736,0.00736
82,12465.7,2.31349,1.06332,1.52456,0.86449,0.79409,0.84904,0.5128,2.1654,0.8021,1.49773,0.007327,0.007327,0.007327
83,12617.3,2.34478,1.07333,1.53437,0.86634,0.79339,0.84862,0.51113,2.14759,0.79716,1.4944,0.007294,0.007294,0.007294
84,12768.9,2.3095,1.05258,1.52075,0.87368,0.79007,0.85045,0.5135,2.16244,0.79394,1.49181,0.007261,0.007261,0.007261
85,12919.1,2.32842,1.06995,1.52275,0.87734,0.78646,0.8514,0.51569,2.15231,0.79422,1.48777,0.007228,0.007228,0.007228
86,13070.4,2.33456,1.05804,1.52552,0.87096,0.78837,0.84974,0.51715,2.15319,0.79083,1.48731,0.007195,0.007195,0.007195
87,13220.9,2.3292,1.05774,1.52092,0.87477,0.79353,0.85208,0.51921,2.15549,0.79057,1.48433,0.007162,0.007162,0.007162
88,13372.7,2.32838,1.05485,1.52119,0.87599,0.78543,0.85101,0.51937,2.14674,0.78919,1.48374,0.007129,0.007129,0.007129
89,13524.3,2.30328,1.04992,1.51765,0.886,0.7818,0.85111,0.5225,2.13846,0.78672,1.48014,0.007096,0.007096,0.007096
90,13676.7,2.31072,1.05385,1.51599,0.88445,0.7859,0.85011,0.52145,2.14209,0.78704,1.48298,0.007063,0.007063,0.007063
91,13828.3,2.26173,1.04406,1.50261,0.88456,0.78506,0.85078,0.51984,2.12327,0.78164,1.48021,0.00703,0.00703,0.00703
92,13980.8,2.27999,1.04295,1.50308,0.88442,0.78784,0.853,0.52087,2.11679,0.78168,1.47624,0.006997,0.006997,0.006997
93,14133.2,2.30166,1.04475,1.51086,0.8856,0.787,0.85139,0.52196,2.10256,0.77992,1.47214,0.006964,0.006964,0.006964
94,14285.3,2.27783,1.04707,1.50509,0.88817,0.78885,0.85331,0.52321,2.0999,0.7762,1.4698,0.006931,0.006931,0.006931
95,14437.2,2.28253,1.03771,1.50695,0.88804,0.79016,0.85731,0.52249,2.1235,0.77537,1.47248,0.006898,0.006898,0.006898
96,14589,2.24227,1.02155,1.49776,0.87287,0.79606,0.85785,0.52343,2.11857,0.77213,1.47428,0.006865,0.006865,0.006865
97,14742.5,2.27881,1.04095,1.50099,0.87212,0.78876,0.85553,0.52283,2.12209,0.77359,1.47489,0.006832,0.006832,0.006832
98,14894.6,2.2627,1.02862,1.50286,0.89587,0.78561,0.85858,0.52555,2.11228,0.77054,1.47326,0.006799,0.006799,0.006799
99,15047.1,2.27766,1.03099,1.50391,0.88854,0.78518,0.85692,0.52268,2.10914,0.76629,1.47248,0.006766,0.006766,0.006766
100,15199.9,2.2248,1.03111,1.48743,0.88529,0.78851,0.8564,0.52333,2.11031,0.76906,1.46958,0.006733,0.006733,0.006733
101,15351.9,2.24325,1.0375,1.49277,0.88375,0.79287,0.85829,0.52439,2.09833,0.76599,1.4667,0.0067,0.0067,0.0067
102,15504.6,2.21207,1.02326,1.48707,0.87988,0.79161,0.85533,0.52269,2.10715,0.76639,1.46582,0.006667,0.006667,0.006667
103,15657.5,2.22497,1.01708,1.49148,0.88227,0.79195,0.85564,0.52257,2.09964,0.76665,1.46307,0.006634,0.006634,0.006634
