epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,6718.77,0.80405,0.83278,1.37214,0.90668,0.86402,0.89941,0.56773,0.77176,0.63101,1.35234,0.006007,0.006007,0.006007
123,6782.29,0.80249,0.82616,1.37078,0.90769,0.86114,0.89788,0.56827,0.77196,0.63091,1.35303,0.005974,0.005974,0.005974
124,6890.07,0.80336,0.82704,1.3691,0.90512,0.85954,0.89719,0.56659,0.77263,0.63148,1.35386,0.005941,0.005941,0.005941
125,7001.65,0.80336,0.82746,1.36964,0.90594,0.86273,0.89766,0.5675,0.77241,0.63083,1.35375,0.005908,0.005908,0.005908
126,7108.88,0.80432,0.83241,1.36072,0.90382,0.8612,0.89865,0.56764,0.77219,0.63153,1.35269,0.005875,0.005875,0.005875
127,7204.92,0.80151,0.82161,1.3555,0.90278,0.86512,0.90007,0.56768,0.77223,0.63045,1.35178,0.005842,0.005842,0.005842
128,7295.61,0.80512,0.8401,1.36692,0.90231,0.86443,0.89957,0.56763,0.77218,0.63097,1.35174,0.005809,0.005809,0.005809
129,7386.68,0.80448,0.81771,1.35912,0.90192,0.86194,0.89971,0.56701,0.77224,0.63101,1.35102,0.005776,0.005776,0.005776
130,7477.56,0.80397,0.83173,1.35673,0.90657,0.86054,0.89947,0.56833,0.77186,0.63022,1.35,0.005743,0.005743,0.005743
131,7558.44,0.8016,0.8256,1.35782,0.90431,0.86155,0.89943,0.56827,0.7716,0.62914,1.3488,0.00571,0.00571,0.00571
132,7613.54,0.79967,0.82126,1.35539,0.90491,0.86141,0.89894,0.56788,0.77153,0.62844,1.34804,0.005677,0.005677,0.005677
133,7668.71,0.79881,0.81755,1.353,0.90544,0.86203,0.89956,0.56751,0.77134,0.62794,1.34694,0.005644,0.005644,0.005644
134,7723.84,0.80066,0.8295,1.3482,0.90492,0.86247,0.89861,0.56782,0.77078,0.6274,1.34583,0.005611,0.005611,0.005611
