epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,12192.6,0.82063,0.84906,1.46055,0.90985,0.82271,0.88646,0.54485,0.78364,0.65528,1.43429,0.007624,0.007624,0.007624
74,12359.6,0.82358,0.86006,1.46146,0.90106,0.82957,0.88899,0.54689,0.78348,0.65329,1.43048,0.007591,0.007591,0.007591
75,12527,0.82242,0.87456,1.46013,0.90304,0.83313,0.88466,0.5468,0.78254,0.65524,1.42436,0.007558,0.007558,0.007558
76,12694.1,0.8174,0.85515,1.45113,0.9046,0.83253,0.8877,0.54809,0.78238,0.65112,1.41572,0.007525,0.007525,0.007525
77,12860.2,0.81788,0.86217,1.44761,0.89676,0.83621,0.88803,0.55195,0.78288,0.65222,1.41883,0.007492,0.007492,0.007492
78,13027.8,0.82131,0.85477,1.45162,0.90048,0.83466,0.88758,0.54876,0.7809,0.6479,1.41516,0.007459,0.007459,0.007459
79,13194.6,0.81939,0.86151,1.44882,0.90635,0.83238,0.88626,0.5475,0.78083,0.64634,1.41397,0.007426,0.007426,0.007426
80,13362.2,0.81625,0.85273,1.44254,0.89592,0.83661,0.88461,0.54911,0.77925,0.64247,1.41071,0.007393,0.007393,0.007393
81,13529.1,0.81885,0.85573,1.43972,0.90493,0.83433,0.88358,0.54357,0.78204,0.64689,1.41392,0.00736,0.00736,0.00736
82,13696.8,0.81466,0.84616,1.4356,0.90054,0.833,0.88543,0.5452,0.78073,0.64324,1.41166,0.007327,0.007327,0.007327
83,13864.2,0.82108,0.85886,1.44407,0.90284,0.83254,0.88886,0.54714,0.78058,0.64,1.40754,0.007294,0.007294,0.007294
84,14032.7,0.81435,0.84319,1.43471,0.90182,0.83777,0.88757,0.5452,0.77778,0.63585,1.40488,0.007261,0.007261,0.007261
85,14200,0.8118,0.85093,1.435,0.89478,0.84402,0.88905,0.54973,0.77823,0.63604,1.40535,0.007228,0.007228,0.007228
86,14367.6,0.81593,0.84825,1.43819,0.90087,0.84701,0.89158,0.5518,0.77648,0.6302,1.40136,0.007195,0.007195,0.007195
87,14535.1,0.81439,0.84059,1.43446,0.89266,0.84655,0.89096,0.55337,0.77539,0.63422,1.39624,0.007162,0.007162,0.007162
88,14701.9,0.81532,0.84513,1.42677,0.90061,0.8428,0.89292,0.55326,0.77484,0.63239,1.39296,0.007129,0.007129,0.007129
89,14871.1,0.81335,0.83784,1.42775,0.90708,0.84465,0.89276,0.55575,0.77507,0.62844,1.3904,0.007096,0.007096,0.007096
90,15037.7,0.81273,0.84133,1.42287,0.90084,0.84679,0.89334,0.55521,0.77541,0.62987,1.38948,0.007063,0.007063,0.007063
91,15204.4,0.81197,0.83434,1.41743,0.90137,0.84947,0.89219,0.55418,0.77619,0.62938,1.38952,0.00703,0.00703,0.00703
92,15370.4,0.81337,0.83831,1.41783,0.92348,0.83663,0.89353,0.55468,0.7764,0.62749,1.38887,0.006997,0.006997,0.006997
93,15536.9,0.81449,0.83958,1.428,0.91605,0.83628,0.89246,0.55531,0.77577,0.62961,1.38719,0.006964,0.006964,0.006964
94,15704.4,0.81478,0.83659,1.41907,0.9142,0.84323,0.89145,0.55627,0.77277,0.62518,1.38346,0.006931,0.006931,0.006931
95,15872.3,0.81426,0.83827,1.4188,0.89983,0.84391,0.89151,0.55456,0.77491,0.6257,1.3837,0.006898,0.006898,0.006898
96,16040.8,0.81012,0.82495,1.40809,0.90153,0.84441,0.89153,0.5561,0.77445,0.6248,1.38028,0.006865,0.006865,0.006865
97,16208.6,0.80817,0.83534,1.40944,0.90566,0.84542,0.89133,0.55568,0.77512,0.62554,1.38318,0.006832,0.006832,0.006832
98,16377.2,0.81356,0.82622,1.41416,0.90304,0.8435,0.89117,0.55551,0.77482,0.62489,1.38194,0.006799,0.006799,0.006799
99,16544.9,0.81475,0.83534,1.419,0.90956,0.83829,0.89313,0.55698,0.7757,0.62331,1.38196,0.006766,0.006766,0.006766
100,16713.3,0.81148,0.83252,1.41082,0.90381,0.84163,0.89289,0.55505,0.77604,0.6236,1.38235,0.006733,0.006733,0.006733
101,16880.3,0.81224,0.83975,1.41094,0.9072,0.84262,0.89181,0.55476,0.77665,0.62543,1.38254,0.0067,0.0067,0.0067
102,17048.8,0.81008,0.81845,1.40441,0.91077,0.84218,0.89182,0.5539,0.77612,0.62298,1.38231,0.006667,0.006667,0.006667
103,17217.1,0.81164,0.82034,1.40916,0.903,0.84763,0.89296,0.55675,0.77529,0.62397,1.3793,0.006634,0.006634,0.006634
104,17385,0.81002,0.82865,1.4107,0.9102,0.84137,0.89293,0.5579,0.77496,0.62331,1.37808,0.006601,0.006601,0.006601
105,17552.4,0.80857,0.81708,1.40302,0.90987,0.8466,0.89577,0.5572,0.77493,0.62043,1.37678,0.006568,0.006568,0.006568
106,17720.1,0.80836,0.81623,1.405,0.90813,0.8467,0.8953,0.55643,0.77494,0.61871,1.37614,0.006535,0.006535,0.006535
107,17887.4,0.81046,0.8205,1.40167,0.91116,0.84458,0.89497,0.5563,0.7748,0.61678,1.37761,0.006502,0.006502,0.006502
108,18055.6,0.80589,0.80493,1.39178,0.9104,0.84445,0.89576,0.55565,0.77544,0.61492,1.37636,0.006469,0.006469,0.006469
109,18223.2,0.80959,0.8236,1.40199,0.91026,0.84315,0.89596,0.55524,0.77516,0.6131,1.37458,0.006436,0.006436,0.006436
110,18391.8,0.8073,0.80944,1.3924,0.91045,0.84463,0.89588,0.55674,0.77382,0.61337,1.37131,0.006403,0.006403,0.006403
111,18559.3,0.80806,0.80972,1.393,0.91553,0.83907,0.8969,0.5569,0.77422,0.60998,1.36947,0.00637,0.00637,0.00637
112,18726.4,0.80847,0.80299,1.38758,0.91059,0.8452,0.89662,0.55711,0.77422,0.60988,1.36876,0.006337,0.006337,0.006337
113,18893,0.81152,0.82275,1.39605,0.91189,0.84231,0.8944,0.5557,0.77499,0.61255,1.3685,0.006304,0.006304,0.006304
114,19060.3,0.80672,0.80958,1.38742,0.90663,0.84455,0.89485,0.55667,0.77505,0.61119,1.36675,0.006271,0.006271,0.006271
115,19227.6,0.80497,0.80283,1.38297,0.90588,0.84999,0.89456,0.55885,0.77437,0.61123,1.36566,0.006238,0.006238,0.006238
116,19395,0.80503,0.80697,1.39132,0.90504,0.85181,0.89506,0.55731,0.77346,0.60927,1.36491,0.006205,0.006205,0.006205
117,19562.6,0.80535,0.80105,1.37823,0.90703,0.85054,0.89633,0.55915,0.77228,0.60888,1.36264,0.006172,0.006172,0.006172
118,19729.1,0.80374,0.81267,1.39082,0.9059,0.85398,0.89399,0.55972,0.77198,0.60894,1.36213,0.006139,0.006139,0.006139
119,19897.1,0.80766,0.81354,1.39084,0.90767,0.84955,0.89555,0.55958,0.7722,0.6084,1.36355,0.006106,0.006106,0.006106
120,20065,0.80548,0.81471,1.38986,0.90864,0.84926,0.89493,0.55808,0.77146,0.60665,1.36311,0.006073,0.006073,0.006073
121,20234.3,0.80661,0.80755,1.392,0.90944,0.85232,0.89605,0.55868,0.77124,0.60566,1.36342,0.00604,0.00604,0.00604
122,20402.8,0.80378,0.79904,1.38026,0.90779,0.85051,0.89718,0.55902,0.77135,0.6043,1.36297,0.006007,0.006007,0.006007
